hourly_counts,date_time,year,month,month_day,week_day,hour,sensor_id,sensor_name
701,2016-08-13 19:00:00,2016,August,13,Saturday,19,2,Bourke Street Mall (South)
513,2016-08-13 20:00:00,2016,August,13,Saturday,20,2,Bourke Street Mall (South)
420,2016-08-13 21:00:00,2016,August,13,Saturday,21,2,Bourke Street Mall (South)
365,2016-08-13 22:00:00,2016,August,13,Saturday,22,2,Bourke Street Mall (South)
274,2016-08-13 23:00:00,2016,August,13,Saturday,23,2,Bourke Street Mall (South)
170,2016-08-14 00:00:00,2016,August,14,Sunday,0,2,Bourke Street Mall (South)
136,2016-08-14 01:00:00,2016,August,14,Sunday,1,2,Bourke Street Mall (South)
110,2016-08-14 02:00:00,2016,August,14,Sunday,2,2,Bourke Street Mall (South)
89,2016-08-14 03:00:00,2016,August,14,Sunday,3,2,Bourke Street Mall (South)
59,2016-08-14 04:00:00,2016,August,14,Sunday,4,2,Bourke Street Mall (South)
47,2016-08-14 05:00:00,2016,August,14,Sunday,5,2,Bourke Street Mall (South)
38,2016-08-14 06:00:00,2016,August,14,Sunday,6,2,Bourke Street Mall (South)
74,2016-08-14 07:00:00,2016,August,14,Sunday,7,2,Bourke Street Mall (South)
192,2016-08-14 08:00:00,2016,August,14,Sunday,8,2,Bourke Street Mall (South)
442,2016-08-14 09:00:00,2016,August,14,Sunday,9,2,Bourke Street Mall (South)
1125,2016-08-14 10:00:00,2016,August,14,Sunday,10,2,Bourke Street Mall (South)
2128,2016-08-14 11:00:00,2016,August,14,Sunday,11,2,Bourke Street Mall (South)
2303,2016-08-14 12:00:00,2016,August,14,Sunday,12,2,Bourke Street Mall (South)
2776,2016-08-14 13:00:00,2016,August,14,Sunday,13,2,Bourke Street Mall (South)
3065,2016-08-14 14:00:00,2016,August,14,Sunday,14,2,Bourke Street Mall (South)
3032,2016-08-14 15:00:00,2016,August,14,Sunday,15,2,Bourke Street Mall (South)
2511,2016-08-14 16:00:00,2016,August,14,Sunday,16,2,Bourke Street Mall (South)
1818,2016-08-14 17:00:00,2016,August,14,Sunday,17,2,Bourke Street Mall (South)
899,2016-08-14 18:00:00,2016,August,14,Sunday,18,2,Bourke Street Mall (South)
444,2016-08-14 19:00:00,2016,August,14,Sunday,19,2,Bourke Street Mall (South)
252,2016-08-14 20:00:00,2016,August,14,Sunday,20,2,Bourke Street Mall (South)
208,2016-08-14 21:00:00,2016,August,14,Sunday,21,2,Bourke Street Mall (South)
124,2016-08-14 22:00:00,2016,August,14,Sunday,22,2,Bourke Street Mall (South)
58,2016-08-14 23:00:00,2016,August,14,Sunday,23,2,Bourke Street Mall (South)
36,2016-08-15 00:00:00,2016,August,15,Monday,0,2,Bourke Street Mall (South)
11,2016-08-15 01:00:00,2016,August,15,Monday,1,2,Bourke Street Mall (South)
8,2016-08-15 02:00:00,2016,August,15,Monday,2,2,Bourke Street Mall (South)
12,2016-08-15 03:00:00,2016,August,15,Monday,3,2,Bourke Street Mall (South)
7,2016-08-15 04:00:00,2016,August,15,Monday,4,2,Bourke Street Mall (South)
15,2016-08-15 05:00:00,2016,August,15,Monday,5,2,Bourke Street Mall (South)
57,2016-08-15 06:00:00,2016,August,15,Monday,6,2,Bourke Street Mall (South)
227,2016-08-15 07:00:00,2016,August,15,Monday,7,2,Bourke Street Mall (South)
584,2016-08-15 08:00:00,2016,August,15,Monday,8,2,Bourke Street Mall (South)
669,2016-08-15 09:00:00,2016,August,15,Monday,9,2,Bourke Street Mall (South)
1162,2016-08-15 10:00:00,2016,August,15,Monday,10,2,Bourke Street Mall (South)
1627,2016-08-15 11:00:00,2016,August,15,Monday,11,2,Bourke Street Mall (South)
2981,2016-08-15 12:00:00,2016,August,15,Monday,12,2,Bourke Street Mall (South)
3249,2016-08-15 13:00:00,2016,August,15,Monday,13,2,Bourke Street Mall (South)
2392,2016-08-15 14:00:00,2016,August,15,Monday,14,2,Bourke Street Mall (South)
2063,2016-08-15 15:00:00,2016,August,15,Monday,15,2,Bourke Street Mall (South)
2135,2016-08-15 16:00:00,2016,August,15,Monday,16,2,Bourke Street Mall (South)
1854,2016-08-15 17:00:00,2016,August,15,Monday,17,2,Bourke Street Mall (South)
1284,2016-08-15 18:00:00,2016,August,15,Monday,18,2,Bourke Street Mall (South)
609,2016-08-15 19:00:00,2016,August,15,Monday,19,2,Bourke Street Mall (South)
73,2016-08-15 20:00:00,2016,August,15,Monday,20,2,Bourke Street Mall (South)
3,2016-08-15 21:00:00,2016,August,15,Monday,21,2,Bourke Street Mall (South)
8,2016-08-15 22:00:00,2016,August,15,Monday,22,2,Bourke Street Mall (South)
3,2016-08-15 23:00:00,2016,August,15,Monday,23,2,Bourke Street Mall (South)
0,2016-08-16 00:00:00,2016,August,16,Tuesday,0,2,Bourke Street Mall (South)
0,2016-08-16 01:00:00,2016,August,16,Tuesday,1,2,Bourke Street Mall (South)
4,2016-08-16 02:00:00,2016,August,16,Tuesday,2,2,Bourke Street Mall (South)
3,2016-08-16 03:00:00,2016,August,16,Tuesday,3,2,Bourke Street Mall (South)
10,2016-08-16 04:00:00,2016,August,16,Tuesday,4,2,Bourke Street Mall (South)
30,2016-08-16 05:00:00,2016,August,16,Tuesday,5,2,Bourke Street Mall (South)
73,2016-08-16 06:00:00,2016,August,16,Tuesday,6,2,Bourke Street Mall (South)
249,2016-08-16 07:00:00,2016,August,16,Tuesday,7,2,Bourke Street Mall (South)
592,2016-08-16 08:00:00,2016,August,16,Tuesday,8,2,Bourke Street Mall (South)
654,2016-08-16 09:00:00,2016,August,16,Tuesday,9,2,Bourke Street Mall (South)
1134,2016-08-16 10:00:00,2016,August,16,Tuesday,10,2,Bourke Street Mall (South)
1643,2016-08-16 11:00:00,2016,August,16,Tuesday,11,2,Bourke Street Mall (South)
2865,2016-08-16 12:00:00,2016,August,16,Tuesday,12,2,Bourke Street Mall (South)
3178,2016-08-16 13:00:00,2016,August,16,Tuesday,13,2,Bourke Street Mall (South)
2173,2016-08-16 14:00:00,2016,August,16,Tuesday,14,2,Bourke Street Mall (South)
2103,2016-08-16 15:00:00,2016,August,16,Tuesday,15,2,Bourke Street Mall (South)
2193,2016-08-16 16:00:00,2016,August,16,Tuesday,16,2,Bourke Street Mall (South)
1965,2016-08-16 17:00:00,2016,August,16,Tuesday,17,2,Bourke Street Mall (South)
1276,2016-08-16 18:00:00,2016,August,16,Tuesday,18,2,Bourke Street Mall (South)
573,2016-08-16 19:00:00,2016,August,16,Tuesday,19,2,Bourke Street Mall (South)
9,2016-08-16 20:00:00,2016,August,16,Tuesday,20,2,Bourke Street Mall (South)
12,2016-08-16 21:00:00,2016,August,16,Tuesday,21,2,Bourke Street Mall (South)
2,2016-08-16 22:00:00,2016,August,16,Tuesday,22,2,Bourke Street Mall (South)
0,2016-08-16 23:00:00,2016,August,16,Tuesday,23,2,Bourke Street Mall (South)
2,2016-08-17 00:00:00,2016,August,17,Wednesday,0,2,Bourke Street Mall (South)
0,2016-08-17 01:00:00,2016,August,17,Wednesday,1,2,Bourke Street Mall (South)
0,2016-08-17 02:00:00,2016,August,17,Wednesday,2,2,Bourke Street Mall (South)
23,2016-08-17 03:00:00,2016,August,17,Wednesday,3,2,Bourke Street Mall (South)
8,2016-08-17 04:00:00,2016,August,17,Wednesday,4,2,Bourke Street Mall (South)
33,2016-08-17 05:00:00,2016,August,17,Wednesday,5,2,Bourke Street Mall (South)
72,2016-08-17 06:00:00,2016,August,17,Wednesday,6,2,Bourke Street Mall (South)
256,2016-08-17 07:00:00,2016,August,17,Wednesday,7,2,Bourke Street Mall (South)
550,2016-08-17 08:00:00,2016,August,17,Wednesday,8,2,Bourke Street Mall (South)
662,2016-08-17 09:00:00,2016,August,17,Wednesday,9,2,Bourke Street Mall (South)
1087,2016-08-17 10:00:00,2016,August,17,Wednesday,10,2,Bourke Street Mall (South)
1560,2016-08-17 11:00:00,2016,August,17,Wednesday,11,2,Bourke Street Mall (South)
2625,2016-08-17 12:00:00,2016,August,17,Wednesday,12,2,Bourke Street Mall (South)
3209,2016-08-17 13:00:00,2016,August,17,Wednesday,13,2,Bourke Street Mall (South)
2304,2016-08-17 14:00:00,2016,August,17,Wednesday,14,2,Bourke Street Mall (South)
2320,2016-08-17 15:00:00,2016,August,17,Wednesday,15,2,Bourke Street Mall (South)
2094,2016-08-17 16:00:00,2016,August,17,Wednesday,16,2,Bourke Street Mall (South)
2230,2016-08-17 17:00:00,2016,August,17,Wednesday,17,2,Bourke Street Mall (South)
1398,2016-08-17 18:00:00,2016,August,17,Wednesday,18,2,Bourke Street Mall (South)
599,2016-08-17 19:00:00,2016,August,17,Wednesday,19,2,Bourke Street Mall (South)
99,2016-08-17 20:00:00,2016,August,17,Wednesday,20,2,Bourke Street Mall (South)
17,2016-08-17 21:00:00,2016,August,17,Wednesday,21,2,Bourke Street Mall (South)
7,2016-08-17 22:00:00,2016,August,17,Wednesday,22,2,Bourke Street Mall (South)
1,2016-08-17 23:00:00,2016,August,17,Wednesday,23,2,Bourke Street Mall (South)
3,2016-08-18 00:00:00,2016,August,18,Thursday,0,2,Bourke Street Mall (South)
8,2016-08-18 01:00:00,2016,August,18,Thursday,1,2,Bourke Street Mall (South)
0,2016-08-18 02:00:00,2016,August,18,Thursday,2,2,Bourke Street Mall (South)
8,2016-08-18 03:00:00,2016,August,18,Thursday,3,2,Bourke Street Mall (South)
10,2016-08-18 04:00:00,2016,August,18,Thursday,4,2,Bourke Street Mall (South)
16,2016-08-18 05:00:00,2016,August,18,Thursday,5,2,Bourke Street Mall (South)
64,2016-08-18 06:00:00,2016,August,18,Thursday,6,2,Bourke Street Mall (South)
276,2016-08-18 07:00:00,2016,August,18,Thursday,7,2,Bourke Street Mall (South)
621,2016-08-18 08:00:00,2016,August,18,Thursday,8,2,Bourke Street Mall (South)
798,2016-08-18 09:00:00,2016,August,18,Thursday,9,2,Bourke Street Mall (South)
1242,2016-08-18 10:00:00,2016,August,18,Thursday,10,2,Bourke Street Mall (South)
1632,2016-08-18 11:00:00,2016,August,18,Thursday,11,2,Bourke Street Mall (South)
3097,2016-08-18 12:00:00,2016,August,18,Thursday,12,2,Bourke Street Mall (South)
3321,2016-08-18 13:00:00,2016,August,18,Thursday,13,2,Bourke Street Mall (South)
2547,2016-08-18 14:00:00,2016,August,18,Thursday,14,2,Bourke Street Mall (South)
2318,2016-08-18 15:00:00,2016,August,18,Thursday,15,2,Bourke Street Mall (South)
2402,2016-08-18 16:00:00,2016,August,18,Thursday,16,2,Bourke Street Mall (South)
2582,2016-08-18 17:00:00,2016,August,18,Thursday,17,2,Bourke Street Mall (South)
1874,2016-08-18 18:00:00,2016,August,18,Thursday,18,2,Bourke Street Mall (South)
1109,2016-08-18 19:00:00,2016,August,18,Thursday,19,2,Bourke Street Mall (South)
524,2016-08-18 20:00:00,2016,August,18,Thursday,20,2,Bourke Street Mall (South)
65,2016-08-18 21:00:00,2016,August,18,Thursday,21,2,Bourke Street Mall (South)
0,2016-08-18 22:00:00,2016,August,18,Thursday,22,2,Bourke Street Mall (South)
0,2016-08-18 23:00:00,2016,August,18,Thursday,23,2,Bourke Street Mall (South)
7,2016-08-19 00:00:00,2016,August,19,Friday,0,2,Bourke Street Mall (South)
3,2016-08-19 01:00:00,2016,August,19,Friday,1,2,Bourke Street Mall (South)
2,2016-08-19 02:00:00,2016,August,19,Friday,2,2,Bourke Street Mall (South)
4,2016-08-19 03:00:00,2016,August,19,Friday,3,2,Bourke Street Mall (South)
28,2016-08-19 04:00:00,2016,August,19,Friday,4,2,Bourke Street Mall (South)
23,2016-08-19 05:00:00,2016,August,19,Friday,5,2,Bourke Street Mall (South)
70,2016-08-19 06:00:00,2016,August,19,Friday,6,2,Bourke Street Mall (South)
261,2016-08-19 07:00:00,2016,August,19,Friday,7,2,Bourke Street Mall (South)
535,2016-08-19 08:00:00,2016,August,19,Friday,8,2,Bourke Street Mall (South)
752,2016-08-19 09:00:00,2016,August,19,Friday,9,2,Bourke Street Mall (South)
1153,2016-08-19 10:00:00,2016,August,19,Friday,10,2,Bourke Street Mall (South)
1414,2016-08-19 11:00:00,2016,August,19,Friday,11,2,Bourke Street Mall (South)
2211,2016-08-19 12:00:00,2016,August,19,Friday,12,2,Bourke Street Mall (South)
2381,2016-08-19 13:00:00,2016,August,19,Friday,13,2,Bourke Street Mall (South)
2020,2016-08-19 14:00:00,2016,August,19,Friday,14,2,Bourke Street Mall (South)
2169,2016-08-19 15:00:00,2016,August,19,Friday,15,2,Bourke Street Mall (South)
2463,2016-08-19 16:00:00,2016,August,19,Friday,16,2,Bourke Street Mall (South)
2633,2016-08-19 17:00:00,2016,August,19,Friday,17,2,Bourke Street Mall (South)
1942,2016-08-19 18:00:00,2016,August,19,Friday,18,2,Bourke Street Mall (South)
1212,2016-08-19 19:00:00,2016,August,19,Friday,19,2,Bourke Street Mall (South)
921,2016-08-19 20:00:00,2016,August,19,Friday,20,2,Bourke Street Mall (South)
453,2016-08-19 21:00:00,2016,August,19,Friday,21,2,Bourke Street Mall (South)
294,2016-08-19 22:00:00,2016,August,19,Friday,22,2,Bourke Street Mall (South)
214,2016-08-19 23:00:00,2016,August,19,Friday,23,2,Bourke Street Mall (South)
148,2016-08-20 00:00:00,2016,August,20,Saturday,0,2,Bourke Street Mall (South)
98,2016-08-20 01:00:00,2016,August,20,Saturday,1,2,Bourke Street Mall (South)
62,2016-08-20 02:00:00,2016,August,20,Saturday,2,2,Bourke Street Mall (South)
75,2016-08-20 03:00:00,2016,August,20,Saturday,3,2,Bourke Street Mall (South)
28,2016-08-20 04:00:00,2016,August,20,Saturday,4,2,Bourke Street Mall (South)
28,2016-08-20 05:00:00,2016,August,20,Saturday,5,2,Bourke Street Mall (South)
35,2016-08-20 06:00:00,2016,August,20,Saturday,6,2,Bourke Street Mall (South)
119,2016-08-20 07:00:00,2016,August,20,Saturday,7,2,Bourke Street Mall (South)
213,2016-08-20 08:00:00,2016,August,20,Saturday,8,2,Bourke Street Mall (South)
731,2016-08-20 09:00:00,2016,August,20,Saturday,9,2,Bourke Street Mall (South)
1173,2016-08-20 10:00:00,2016,August,20,Saturday,10,2,Bourke Street Mall (South)
2109,2016-08-20 11:00:00,2016,August,20,Saturday,11,2,Bourke Street Mall (South)
2559,2016-08-20 12:00:00,2016,August,20,Saturday,12,2,Bourke Street Mall (South)
2886,2016-08-20 13:00:00,2016,August,20,Saturday,13,2,Bourke Street Mall (South)
3111,2016-08-20 14:00:00,2016,August,20,Saturday,14,2,Bourke Street Mall (South)
3246,2016-08-20 15:00:00,2016,August,20,Saturday,15,2,Bourke Street Mall (South)
3371,2016-08-20 16:00:00,2016,August,20,Saturday,16,2,Bourke Street Mall (South)
2425,2016-08-20 17:00:00,2016,August,20,Saturday,17,2,Bourke Street Mall (South)
1477,2016-08-20 18:00:00,2016,August,20,Saturday,18,2,Bourke Street Mall (South)
745,2016-08-20 19:00:00,2016,August,20,Saturday,19,2,Bourke Street Mall (South)
355,2016-08-20 20:00:00,2016,August,20,Saturday,20,2,Bourke Street Mall (South)
255,2016-08-20 21:00:00,2016,August,20,Saturday,21,2,Bourke Street Mall (South)
278,2016-08-20 22:00:00,2016,August,20,Saturday,22,2,Bourke Street Mall (South)
232,2016-08-20 23:00:00,2016,August,20,Saturday,23,2,Bourke Street Mall (South)
216,2016-08-21 00:00:00,2016,August,21,Sunday,0,2,Bourke Street Mall (South)
137,2016-08-21 01:00:00,2016,August,21,Sunday,1,2,Bourke Street Mall (South)
85,2016-08-21 02:00:00,2016,August,21,Sunday,2,2,Bourke Street Mall (South)
82,2016-08-21 03:00:00,2016,August,21,Sunday,3,2,Bourke Street Mall (South)
40,2016-08-21 04:00:00,2016,August,21,Sunday,4,2,Bourke Street Mall (South)
26,2016-08-21 05:00:00,2016,August,21,Sunday,5,2,Bourke Street Mall (South)
40,2016-08-21 06:00:00,2016,August,21,Sunday,6,2,Bourke Street Mall (South)
71,2016-08-21 07:00:00,2016,August,21,Sunday,7,2,Bourke Street Mall (South)
169,2016-08-21 08:00:00,2016,August,21,Sunday,8,2,Bourke Street Mall (South)
502,2016-08-21 09:00:00,2016,August,21,Sunday,9,2,Bourke Street Mall (South)
990,2016-08-21 10:00:00,2016,August,21,Sunday,10,2,Bourke Street Mall (South)
1651,2016-08-21 11:00:00,2016,August,21,Sunday,11,2,Bourke Street Mall (South)
1912,2016-08-21 12:00:00,2016,August,21,Sunday,12,2,Bourke Street Mall (South)
2109,2016-08-21 13:00:00,2016,August,21,Sunday,13,2,Bourke Street Mall (South)
2498,2016-08-21 14:00:00,2016,August,21,Sunday,14,2,Bourke Street Mall (South)
2337,2016-08-21 15:00:00,2016,August,21,Sunday,15,2,Bourke Street Mall (South)
2323,2016-08-21 16:00:00,2016,August,21,Sunday,16,2,Bourke Street Mall (South)
1405,2016-08-21 17:00:00,2016,August,21,Sunday,17,2,Bourke Street Mall (South)
701,2016-08-21 18:00:00,2016,August,21,Sunday,18,2,Bourke Street Mall (South)
398,2016-08-21 19:00:00,2016,August,21,Sunday,19,2,Bourke Street Mall (South)
142,2016-08-21 20:00:00,2016,August,21,Sunday,20,2,Bourke Street Mall (South)
91,2016-08-21 21:00:00,2016,August,21,Sunday,21,2,Bourke Street Mall (South)
55,2016-08-21 22:00:00,2016,August,21,Sunday,22,2,Bourke Street Mall (South)
27,2016-08-21 23:00:00,2016,August,21,Sunday,23,2,Bourke Street Mall (South)
8,2016-08-22 00:00:00,2016,August,22,Monday,0,2,Bourke Street Mall (South)
6,2016-08-22 01:00:00,2016,August,22,Monday,1,2,Bourke Street Mall (South)
5,2016-08-22 02:00:00,2016,August,22,Monday,2,2,Bourke Street Mall (South)
2,2016-08-22 03:00:00,2016,August,22,Monday,3,2,Bourke Street Mall (South)
16,2016-08-22 04:00:00,2016,August,22,Monday,4,2,Bourke Street Mall (South)
18,2016-08-22 05:00:00,2016,August,22,Monday,5,2,Bourke Street Mall (South)
70,2016-08-22 06:00:00,2016,August,22,Monday,6,2,Bourke Street Mall (South)
279,2016-08-22 07:00:00,2016,August,22,Monday,7,2,Bourke Street Mall (South)
534,2016-08-22 08:00:00,2016,August,22,Monday,8,2,Bourke Street Mall (South)
629,2016-08-22 09:00:00,2016,August,22,Monday,9,2,Bourke Street Mall (South)
1010,2016-08-22 10:00:00,2016,August,22,Monday,10,2,Bourke Street Mall (South)
1530,2016-08-22 11:00:00,2016,August,22,Monday,11,2,Bourke Street Mall (South)
2584,2016-08-22 12:00:00,2016,August,22,Monday,12,2,Bourke Street Mall (South)
2034,2016-08-22 13:00:00,2016,August,22,Monday,13,2,Bourke Street Mall (South)
1865,2016-08-22 14:00:00,2016,August,22,Monday,14,2,Bourke Street Mall (South)
1645,2016-08-22 15:00:00,2016,August,22,Monday,15,2,Bourke Street Mall (South)
1746,2016-08-22 16:00:00,2016,August,22,Monday,16,2,Bourke Street Mall (South)
1758,2016-08-22 17:00:00,2016,August,22,Monday,17,2,Bourke Street Mall (South)
1092,2016-08-22 18:00:00,2016,August,22,Monday,18,2,Bourke Street Mall (South)
442,2016-08-22 19:00:00,2016,August,22,Monday,19,2,Bourke Street Mall (South)
248,2016-08-22 20:00:00,2016,August,22,Monday,20,2,Bourke Street Mall (South)
136,2016-08-22 21:00:00,2016,August,22,Monday,21,2,Bourke Street Mall (South)
51,2016-08-22 22:00:00,2016,August,22,Monday,22,2,Bourke Street Mall (South)
46,2016-08-22 23:00:00,2016,August,22,Monday,23,2,Bourke Street Mall (South)
19,2016-08-23 00:00:00,2016,August,23,Tuesday,0,2,Bourke Street Mall (South)
9,2016-08-23 01:00:00,2016,August,23,Tuesday,1,2,Bourke Street Mall (South)
10,2016-08-23 02:00:00,2016,August,23,Tuesday,2,2,Bourke Street Mall (South)
4,2016-08-23 03:00:00,2016,August,23,Tuesday,3,2,Bourke Street Mall (South)
5,2016-08-23 04:00:00,2016,August,23,Tuesday,4,2,Bourke Street Mall (South)
22,2016-08-23 05:00:00,2016,August,23,Tuesday,5,2,Bourke Street Mall (South)
81,2016-08-23 06:00:00,2016,August,23,Tuesday,6,2,Bourke Street Mall (South)
250,2016-08-23 07:00:00,2016,August,23,Tuesday,7,2,Bourke Street Mall (South)
582,2016-08-23 08:00:00,2016,August,23,Tuesday,8,2,Bourke Street Mall (South)
682,2016-08-23 09:00:00,2016,August,23,Tuesday,9,2,Bourke Street Mall (South)
977,2016-08-23 10:00:00,2016,August,23,Tuesday,10,2,Bourke Street Mall (South)
1577,2016-08-23 11:00:00,2016,August,23,Tuesday,11,2,Bourke Street Mall (South)
2858,2016-08-23 12:00:00,2016,August,23,Tuesday,12,2,Bourke Street Mall (South)
3462,2016-08-23 13:00:00,2016,August,23,Tuesday,13,2,Bourke Street Mall (South)
2347,2016-08-23 14:00:00,2016,August,23,Tuesday,14,2,Bourke Street Mall (South)
1975,2016-08-23 15:00:00,2016,August,23,Tuesday,15,2,Bourke Street Mall (South)
2132,2016-08-23 16:00:00,2016,August,23,Tuesday,16,2,Bourke Street Mall (South)
1965,2016-08-23 17:00:00,2016,August,23,Tuesday,17,2,Bourke Street Mall (South)
1512,2016-08-23 18:00:00,2016,August,23,Tuesday,18,2,Bourke Street Mall (South)
573,2016-08-23 19:00:00,2016,August,23,Tuesday,19,2,Bourke Street Mall (South)
111,2016-08-23 20:00:00,2016,August,23,Tuesday,20,2,Bourke Street Mall (South)
19,2016-08-23 21:00:00,2016,August,23,Tuesday,21,2,Bourke Street Mall (South)
8,2016-08-23 22:00:00,2016,August,23,Tuesday,22,2,Bourke Street Mall (South)
1,2016-08-23 23:00:00,2016,August,23,Tuesday,23,2,Bourke Street Mall (South)
1,2016-08-24 00:00:00,2016,August,24,Wednesday,0,2,Bourke Street Mall (South)
0,2016-08-24 01:00:00,2016,August,24,Wednesday,1,2,Bourke Street Mall (South)
1,2016-08-24 02:00:00,2016,August,24,Wednesday,2,2,Bourke Street Mall (South)
8,2016-08-24 03:00:00,2016,August,24,Wednesday,3,2,Bourke Street Mall (South)
8,2016-08-24 04:00:00,2016,August,24,Wednesday,4,2,Bourke Street Mall (South)
20,2016-08-24 05:00:00,2016,August,24,Wednesday,5,2,Bourke Street Mall (South)
58,2016-08-24 06:00:00,2016,August,24,Wednesday,6,2,Bourke Street Mall (South)
196,2016-08-24 07:00:00,2016,August,24,Wednesday,7,2,Bourke Street Mall (South)
568,2016-08-24 08:00:00,2016,August,24,Wednesday,8,2,Bourke Street Mall (South)
748,2016-08-24 09:00:00,2016,August,24,Wednesday,9,2,Bourke Street Mall (South)
908,2016-08-24 10:00:00,2016,August,24,Wednesday,10,2,Bourke Street Mall (South)
1490,2016-08-24 11:00:00,2016,August,24,Wednesday,11,2,Bourke Street Mall (South)
2626,2016-08-24 12:00:00,2016,August,24,Wednesday,12,2,Bourke Street Mall (South)
3133,2016-08-24 13:00:00,2016,August,24,Wednesday,13,2,Bourke Street Mall (South)
2287,2016-08-24 14:00:00,2016,August,24,Wednesday,14,2,Bourke Street Mall (South)
2043,2016-08-24 15:00:00,2016,August,24,Wednesday,15,2,Bourke Street Mall (South)
1999,2016-08-24 16:00:00,2016,August,24,Wednesday,16,2,Bourke Street Mall (South)
